Gelir,Yas,KrediPuani,CalismaYili,Skor,GeriOdemeSuresi
41717.0,43.0,443.0,48.0,54.60858088235294,41.60016176470589
46162.0,51.0,128.0,50.0,43.66761274509804,50.69479411764706
54198.0,71.0,393.0,45.0,63.024249999999995,43.244617647058824
43088.0,52.0,103.0,21.0,36.74035294117647,52.31623529411765
49768.0,38.0,669.0,32.0,64.41986274509803,32.35211764705882
67369.0,49.0,90.0,0.0,41.02808088235294,46.27539705882353
44510.0,68.0,407.0,2.0,52.17752450980392,44.901911764705886
16731.0,50.0,750.0,8.0,54.6662818627451,39.640779411764704
21432.0,40.0,382.0,9.0,36.92523529411765,48.11258823529411
67612.0,59.0,121.0,44.0,52.26430392156863,46.47935294117647
21010.0,67.0,169.0,26.0,35.92973039215686,57.65926470588236
56099.0,84.0,466.0,31.0,67.89790931372549,42.1517205882353
70474.0,19.0,466.0,15.0,55.327749999999995,30.910911764705887
74166.0,34.0,420.0,42.0,62.57695588235294,33.105558823529414
77755.0,33.0,389.0,58.0,64.8953799019608,33.00242647058823
